Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Asymmetry in the climate–carbon cycle response to positive and negative CO2 emissions,https://www.nature.com/articles/s41558-021-01061-2,nature_articles/images_2021/Asymmetry in the climate_carbon cycle response to positive and negative CO2 emissions.jpg,"It is commonly assumed that the climate response to CO2 removals is equal in magnitude and opposite in sign to the response to CO2 emissions. The response, however, is asymmetric, meaning that offsetting CO2 emissions with equal removals could lead to a different climate than avoiding the emissions.","Kirsten Zickfeld, Deven Azevedo, H. Damon Matthews",No publication date,Article,"Negative CO2emissions are a key mitigation measure in emission scenarios consistent with temperature limits adopted by the Paris Agreement. It is commonly assumed that the climate–carbon cycle response to a negative CO2emission is equal in magnitude and opposite in sign to the response to an equivalent positive CO2emission. Here we test the hypothesis that this response is symmetric by forcing an Earth system model with positive and negative CO2emission pulses of varying magnitude and applied from different climate states. Results indicate that a CO2emission into the atmosphere is more effective at raising atmospheric CO2than an equivalent CO2removal is at lowering it, with the asymmetry increasing with the magnitude of the emission/removal. The findings of this study imply that offsetting positive CO2emissions with negative emissions of the same magnitude could result in a different climate outcome than avoiding the CO2emissions."
Emergence of seasonal delay of tropical rainfall during 1979–2019,https://www.nature.com/articles/s41558-021-01066-x,nature_articles/images_2021/Emergence of seasonal delay of tropical rainfall during 1979_2019.jpg,"Tropical rainfall exhibits cyclic north–south migration tracking the warmer hemisphere, and climate warming will delay this seasonally over land. Climate models and gridded precipitation data suggest a delay of about 4 days since 1979 is now detectable over Northern Hemisphere land and the Sahel.","Fengfei Song, L. Ruby Leung, Yun Qian",No publication date,Article,"Tropical rainfall exhibits a prominent annual cycle, with characteristic amplitude and phase representing the range between wet and dry seasons and their onset timing, respectively. Previous studies note enhanced amplitude over ocean and delayed phase over land in model projections of global warming, underpinned by first-order physical principles. However, it is unclear whether these changes have emerged in observations. Here we use gridded precipitation datasets to report a seasonal delay of 4.1 ± 1.1 and 4.2 ± 0.9 days (P< 0.05) during 1979–2019 over the northern tropical land and Sahel, respectively. Most of the delay is driven by external forcings, dominated by greenhouse gases (GHG) and anthropogenic aerosols (AER). Increasing GHG and decreasing AER in the recent decades delay rainfall by producing a moister atmosphere, thus increasing its lag in response to seasonal solar forcing. As GHG increase and AER decrease, these seasonal delays are projected to further amplify in the future."
Hot extremes have become drier in the United States Southwest,https://www.nature.com/articles/s41558-021-01076-9,nature_articles/images_2021/Hot extremes have become drier in the United States Southwest.jpg,"Global humidity increases with warming, but the United States Southwest has shown summer decreases since 1950, with the largest declines on hot days attributed to decreased soil moisture, not atmospheric moisture transport. Projections are uncertain due to model spread in precipitation trends.","Karen A. McKinnon, Andrew Poppick, Isla R. Simpson",No publication date,Article,"The impacts of summer heat extremes are mediated by humidity. Increases in temperatures due to human-caused climate change are generally expected to increase specific humidity; however, it remains unclear how humidity extremes may change, especially in climatologically dry (low-humidity) regions. Here we show that specific humidity on dry days during summer (defined here as July–September) has decreased over the past seven decades in the United States Southwest, and that the greatest decreases co-occur with the hottest temperatures. Hot, dry summers have anomalously low evapotranspiration that is linked to low summer soil moisture. The recent decrease in summer soil moisture is explained by declines in June soil moisture, whereas the interannual variability is controlled by summer precipitation. Future projections of hot, dry days in the Southwest are uncertain due to the large spread in the Coupled Model Intercomparison Project phase 6 (CMIP6) trends in soil moisture and precipitation through 2100."
The impact of climate change on the productivity of conservation agriculture,https://www.nature.com/articles/s41558-021-01075-w,nature_articles/images_2021/The impact of climate change on the productivity of conservation agriculture.jpg,"The authors assess the productivity of conservation agriculture systems for eight major crops under current and future climate using a global-scale probabilistic machine-learning approach, revealing substantial differences in yield gain probabilities across crop type, management practice, climate zone and geography.","Yang Su, Benoit Gabrielle, David Makowski",No publication date,Article,"Conservation agriculture (CA) is being promoted as a set of management practices that can sustain crop production while providing positive environmental benefits. However, its impact on crop productivity is hotly debated, and how this productivity will be affected by climate change remains uncertain. Here we compare the productivity of CA systems and their variants on the basis of no tillage versus conventional tillage systems for eight major crop species under current and future climate conditions using a probabilistic machine-learning approach at the global scale. We reveal large differences in the probability of yield gains with CA across crop types, agricultural management practices, climate zones and geographical regions. For most crops, CA performed better in continental, dry and temperate regions than in tropical ones. Under future climate conditions, the performance of CA is expected to mostly increase for maize over its tropical areas, improving the competitiveness of CA for this staple crop."
Shifting Republican views on climate change through targeted advertising,https://www.nature.com/articles/s41558-021-01070-1,nature_articles/images_2021/Shifting Republican views on climate change through targeted advertising.jpg,"Climate change communication is more likely to persuade when the message and the messenger resonate with the audience’s values and identities. A campaign field experiment testing online messages tailored to US Republicans increased their climate change beliefs, risk perceptions and issue importance.","Matthew H. Goldberg, Abel Gustafson, Anthony Leiserowitz",No publication date,Article,"It is essential to increase public understanding of the existence, causes and harms of climate change. In the United States, Republicans are one important audience, as the bipartisan support needed for ambitious and durable climate policy is currently lacking. An important limitation of most climate change message testing is that it is usually based on controlled experiments, which may or may not be equally effective in the real world. Here we report the effects of a one-month advertising campaign field experiment (N= 1,600) that deployed videos about the reality and risks of climate change to people in two competitive congressional districts (Missouri-02 and Georgia-07). The videos were designed to appeal to Republicans and were targeted to this audience via online advertisements. The study finds that, within the targeted congressional districts, the campaign increased Republicans’ understanding of the existence, causes and harms of climate change by several percentage points."
Tradeoff of CO2 and CH4 emissions from global peatlands under water-table drawdown,https://www.nature.com/articles/s41558-021-01059-w,nature_articles/images_2021/Tradeoff of CO2 and CH4 emissions from global peatlands under water-table drawdown.jpg,"The climate impact of water-table drawdown in peatlands is unclear as carbon dioxide emissions increase and methane emissions decrease due to drying. This study shows decreasing water-table depth results in net greenhouse gas emissions from global peatlands, despite reducing methane emissions.","Yuanyuan Huang, Phillipe Ciais, Laiye Qu",No publication date,Article,"Water-table drawdown across peatlands increases carbon dioxide (CO2) and reduces methane (CH4) emissions. The net climatic effect remains unclear. Based on global observations from 130 sites, we found a positive (warming) net climate effect of water-table drawdown. Using a machine-learning-based upscaling approach, we predict that peatland water-table drawdown driven by climate drying and human activities will increase CO2emissions by 1.13 (95% interval: 0.88–1.50) Gt yr−1and reduce CH4by 0.26 (0.14–0.52) GtCO2-eq yr−1, resulting in a net increase of greenhouse gas of 0.86 (0.36–1.36) GtCO2-eq yr−1by the end of the twenty-first century under the RCP8.5 climate scenario. This drops to 0.73 (0.2–1.2) GtCO2-eq yr−1under RCP2.6. Our results point to an urgent need to preserve pristine and rehabilitate drained peatlands to decelerate the positive feedback among water-table drawdown, increased greenhouse gas emissions and climate warming."
Biodiversity–productivity relationships are key to nature-based climate solutions,https://www.nature.com/articles/s41558-021-01062-1,nature_articles/images_2021/Biodiversity_productivity relationships are key to nature-based climate solutions.jpg,"Exploring how biodiversity and climate change are interlinked, the authors show that limiting warming could maintain tree diversity, avoiding primary productivity loss. Countries with greater climate change economic costs benefit most: a potential triple win for climate, biodiversity and society.","Akira S. Mori, Laura E. Dee, Forest Isbell",No publication date,Article,"The global impacts of biodiversity loss and climate change are interlinked, but the feedbacks between them are rarely assessed. Areas with greater tree diversity tend to be more productive, providing a greater carbon sink, and biodiversity loss could reduce these natural carbon sinks. Here, we quantify how tree and shrub species richness could affect biomass production on biome, national and regional scales. We find that GHG mitigation could help maintain tree diversity and thereby avoid a 9–39% reduction in terrestrial primary productivity across different biomes, which could otherwise occur over the next 50 years. Countries that will incur the greatest economic damages from climate change stand to benefit the most from conservation of tree diversity and primary productivity, which contribute to climate change mitigation. Our results emphasize an opportunity for a triple win for climate, biodiversity and society, and highlight that these co-benefits should be the focus of reforestation programmes."
Climate change drives widespread shifts in lake thermal habitat,https://www.nature.com/articles/s41558-021-01060-3,nature_articles/images_2021/Climate change drives widespread shifts in lake thermal habitat.jpg,"Using measurements from 139 global lakes, the authors demonstrate how long-term thermal habitat change in lakes is exacerbated by species’ seasonal and depth-related constraints. They further reveal higher change in tropical lakes, and those with high biodiversity and endemism.","Benjamin M. Kraemer, Rachel M. Pilla, Rita Adrian",No publication date,Article,"Lake surfaces are warming worldwide, raising concerns about lake organism responses to thermal habitat changes. Species may cope with temperature increases by shifting their seasonality or their depth to track suitable thermal habitats, but these responses may be constrained by ecological interactions, life histories or limiting resources. Here we use 32 million temperature measurements from 139 lakes to quantify thermal habitat change (percentage of non-overlap) and assess how this change is exacerbated by potential habitat constraints. Long-term temperature change resulted in an average 6.2% non-overlap between thermal habitats in baseline (1978–1995) and recent (1996–2013) time periods, with non-overlap increasing to 19.4% on average when habitats were restricted by season and depth. Tropical lakes exhibited substantially higher thermal non-overlap compared with lakes at other latitudes. Lakes with high thermal habitat change coincided with those having numerous endemic species, suggesting that conservation actions should consider thermal habitat change to preserve lake biodiversity."
Global patterns of geo-ecological controls on the response of soil respiration to warming,https://www.nature.com/articles/s41558-021-01068-9,nature_articles/images_2021/Global patterns of geo-ecological controls on the response of soil respiration to warming.jpg,"Understanding the temperature sensitivity of soil respiration is critical to determining soil carbon dynamics under climate change. Spatial heterogeneity in controls highlights the importance of interactions between vegetation, soil and climate in driving the response of respiration to warming.","David Haaf, Johan Six, Sebastian Doetterl",No publication date,Article,"While soil respiration is known to be controlled by a range of biotic and abiotic factors, its temperature sensitivity in global models is largely related to climate parameters. Here, we show that temperature sensitivity of soil respiration is primarily controlled by interacting soil properties and only secondarily by vegetation traits and plant growth conditions. Temperature was not identified as a primary driver for the response of soil respiration to warming. In contrast, the nonlinearity and large spatial variability of identified controls stress the importance of the interplay among soil, vegetation and climate parameters in controlling warming responses. Global models might predict current soil respiration but not future rates because they neglect the controls exerted by soil development. To accurately predict the response of soil respiration to warming at the global scale, more observational studies across pedogenetically diverse soils are needed rather than focusing on the isolated effect of warming alone."
An underestimated negative cloud feedback from cloud lifetime changes,https://www.nature.com/articles/s41558-021-01038-1,nature_articles/images_2021/An underestimated negative cloud feedback from cloud lifetime changes.jpg,"CMIP6 models simulate higher and more accurate cloud liquid water fraction relative to CMIP5, but both ensembles overestimate warm cloud precipitation. Correcting these warm cloud processes in a model exposes compensating biases large enough to offset CMIP5–CMIP6 climate sensitivity differences.","Johannes Mülmenstädt, Marc Salzmann, Johannes Quaas",No publication date,Article,"As the atmosphere warms, part of the cloud population shifts from ice and mixed-phase (‘cold’) to liquid (‘warm’) clouds. Because warm clouds are more reflective and longer-lived, this phase change reduces the solar flux absorbed by the Earth and constitutes a negative radiative feedback. This cooling feedback is weaker in the sixth phase of the Coupled Model Intercomparison Project (CMIP6) than in the fifth phase (CMIP5), contributing to greater greenhouse warming. Although this change is often attributed to improvements in the simulated cloud phase, another model bias persists: warm clouds precipitate too readily, potentially leading to underestimated negative lifetime feedbacks. In this study we modified a climate model to better simulate warm-rain probability and found that it exhibits a cloud lifetime feedback nearly three times larger than the default model. This suggests that model errors in cloud-precipitation processes may bias cloud feedbacks by as much as the CMIP5-to-CMIP6 climate sensitivity difference. Reliable climate model projections therefore require improved cloud process realism guided by process-oriented observations and observational constraints."
The burden of heat-related mortality attributable to recent human-induced climate change,https://www.nature.com/articles/s41558-021-01058-x,nature_articles/images_2021/The burden of heat-related mortality attributable to recent human-induced climate change.jpg,"Current and future climate change is expected to impact human health, both indirectly and directly, through increasing temperatures. Climate change has already had an impact and is responsible for 37% of warm-season heat-related deaths between 1991 and 2018, with increases in mortality observed globally.","A. M. Vicedo-Cabrera, N. Scovronick, A. Gasparrini",No publication date,Article,"Climate change affects human health; however, there have been no large-scale, systematic efforts to quantify the heat-related human health impacts that have already occurred due to climate change. Here, we use empirical data from 732 locations in 43 countries to estimate the mortality burdens associated with the additional heat exposure that has resulted from recent human-induced warming, during the period 1991–2018. Across all study countries, we find that 37.0% (range 20.5–76.3%) of warm-season heat-related deaths can be attributed to anthropogenic climate change and that increased mortality is evident on every continent. Burdens varied geographically but were of the order of dozens to hundreds of deaths per year in many locations. Our findings support the urgent need for more ambitious mitigation and adaptation strategies to minimize the public health impacts of climate change."
Temperatures that sterilize males better match global species distributions than lethal temperatures,https://www.nature.com/articles/s41558-021-01047-0,nature_articles/images_2021/Temperatures that sterilize males better match global species distributions than lethal temperatures.jpg,"Prediction of current and future species distributions using thermal limits often relies on lethal temperatures, yet many organisms lose fertility at sublethal temperatures. The authors show that distributions of 43 Drosophila species better match male-sterilizing, than lethal, temperatures.","Steven R. Parratt, Benjamin S. Walsh, Tom A. R. Price",No publication date,Brief Communication,"Attempts to link physiological thermal tolerance to global species distributions have relied on lethal temperature limits, yet many organisms lose fertility at sublethal temperatures. Here we show that, across 43Drosophilaspecies, global distributions better match male-sterilizing temperatures than lethal temperatures. This suggests that species distributions may be determined by thermal limits to reproduction, not survival, meaning we may be underestimating the impacts of climate change for many organisms."
Data-driven reconstruction reveals large-scale ocean circulation control on coastal sea level,https://www.nature.com/articles/s41558-021-01046-1,nature_articles/images_2021/Data-driven reconstruction reveals large-scale ocean circulation control on coastal sea level.jpg,"Coastal sea levels are impacted by local vertical land motion plus local and remote changes to ocean circulation, density and mass changes. Tide-gauge records are used to reconstruct the coastal sea-level budget over nine regions, showing its variability has been dominated by ocean circulation since 1960.","Sönke Dangendorf, Thomas Frederikse, Benjamin D. Hamlington",No publication date,Article,"Understanding historical and projected coastal sea-level change is limited because the impact of large-scale ocean dynamics is not well constrained. Here, we use a global set of tide-gauge records over nine regions to analyse the relationship between coastal sea-level variability and open-ocean steric height, related to density fluctuations. Interannual-to-decadal sea-level variability follows open-ocean steric height variations along many coastlines. We extract their common modes of variability and reconstruct coastal sterodynamic sea level, which is due to ocean density and circulation changes, based on steric height observations. Our reconstruction, tested in Earth system models, explains up to 91% of coastal sea-level variability. Combined with barystatic components related to ocean mass change and vertical land motion, the reconstruction also permits closure of the coastal sea-level budget since 1960. We find ocean circulation has dominated coastal sea-level budgets over the past six decades, reinforcing its importance in near-term predictions and coastal planning."
Quantifying global potential for coral evolutionary response to climate change,https://www.nature.com/articles/s41558-021-01037-2,nature_articles/images_2021/Quantifying global potential for coral evolutionary response to climate change.jpg,"The authors model the role of algal symbiont shuffling and evolution in coral resilience to warming and ocean acidification, globally. They find that shuffling is more effective than evolution, and show global patterns of vulnerability due to the interaction of warming rate and adaptive capacity.","Cheryl A. Logan, John P. Dunne, Simon D. Donner",No publication date,Article,"Incorporating species’ ability to adaptively respond to climate change is critical for robustly predicting persistence. One such example could be the adaptive role of algal symbionts in setting coral thermal tolerance under global warming and ocean acidification. Using a global ecological and evolutionary model of competing branching and mounding coral morphotypes, we show symbiont shuffling (towards taxa with increased heat tolerance) was more effective than symbiont evolution in delaying coral-cover declines, but stronger warming rates (high emissions scenarios) outpace the ability of these adaptive processes and limit coral persistence. Acidification has a small impact on reef degradation rates relative to warming. Global patterns in coral reef vulnerability to climate are sensitive to the interaction of warming rate and adaptive capacity and cannot be predicted by either factor alone. Overall, our results show how models of spatially resolved adaptive mechanisms can inform conservation decisions."
Light and energetics at seasonal extremes limit poleward range shifts,https://www.nature.com/articles/s41558-021-01045-2,nature_articles/images_2021/Light and energetics at seasonal extremes limit poleward range shifts.jpg,"Using mechanistic models that incorporate visual foraging and temperature-driven physiology for two fish types, the authors reveal how latitudinal light gradients, which are not affected by climate change, can constrain warming-related shifts to high latitudes.","Gabriella Ljungström, Tom J. Langbehn, Christian Jørgensen",No publication date,Article,"Seasonality in light becomes increasingly extreme at high latitudes, both in terms of the diel light–dark cycle and the duration of light summers and dark winters. In contrast to temperature, this latitudinal gradient in light seasonality is not affected by climate change. A key question is therefore whether light may act as a fixed constraint on warming-driven redistributions of organisms at high latitudes. One answer is provided by studying mechanistic models of visual foraging and temperature-driven physiology along latitudinal gradients to project where populations survive and acquire resources to reproduce, and where they demise. Here we contrast such models for two widespread planktivorous fish types. We identify two processes through which seasonality in light can act as a barrier to poleward range expansions at high latitudes: (1) longer dark winters lead to greater depletion of overwinter energy stores and (2) a longer duration of midnight sun entails higher foraging-related predation mortality."
Observational constraints on low cloud feedback reduce uncertainty of climate sensitivity,https://www.nature.com/articles/s41558-021-01039-0,nature_articles/images_2021/Observational constraints on low cloud feedback reduce uncertainty of climate sensitivity.jpg,"Marine low clouds cool the planet, but their response to warming is uncertain and dominates the spread in model-based climate sensitivities. Observational constraints suggest smaller cloud feedbacks than previously reported and imply a more moderate climate sensitivity.","Timothy A. Myers, Ryan C. Scott, Peter M. Caldwell",No publication date,Article,"Marine low clouds strongly cool the planet. How this cooling effect will respond to climate change is a leading source of uncertainty in climate sensitivity, the planetary warming resulting from CO2doubling. Here, we observationally constrain this low cloud feedback at a near-global scale. Satellite observations are used to estimate the sensitivity of low clouds to interannual meteorological perturbations. Combined with model predictions of meteorological changes under greenhouse warming, this permits quantification of spatially resolved cloud feedbacks. We predict positive feedbacks from midlatitude low clouds and eastern ocean stratocumulus, nearly unchanged trade cumulus and a near-global marine low cloud feedback of 0.19 ± 0.12 W m−2K−1(90% confidence). These constraints imply a moderate climate sensitivity (~3 K). Despite improved midlatitude cloud feedback simulation by several current-generation climate models, their erroneously positive trade cumulus feedbacks produce unrealistically high climate sensitivities. Conversely, models simulating erroneously weak low cloud feedbacks produce unrealistically low climate sensitivities."
Increased economic drought impacts in Europe with anthropogenic warming,https://www.nature.com/articles/s41558-021-01044-3,nature_articles/images_2021/Increased economic drought impacts in Europe with anthropogenic warming.jpg,"Climate change impacts precipitation patterns, and thus the risk for drought. Damages from drought in Europe will increase with losses more than €65 billion per year in a scenario without climate mitigation; keeping warming below 2 °C avoids most impacts.","Gustavo Naumann, Carmelo Cammalleri, Luc Feyen",No publication date,Article,"While climate change will alter the distribution of water in time and space, quantifications of drought risk under global warming remain uncertain. Here, we show that in Europe, drought damages could strongly increase with global warming and cause a regional imbalance in future drought impacts. In the absence of climate action (4 °C in 2100 and no adaptation), annual drought losses in the European Union and United Kingdom combined are projected to rise to more than €65 billion per year compared with €9 billion per year currently, or two times larger when expressed relative to the size of the economy. Drought losses show the strongest rise in southern and western parts of Europe, where drought conditions at 4 °C could reduce regional agriculture economic output by 10%. With high warming, drought impacts will become a fraction of current impacts in northern and northeastern regions. Keeping global warming well below 2 °C would avoid most impacts in affected regions."
Woody-biomass projections and drivers of change in sub-Saharan Africa,https://www.nature.com/articles/s41558-021-01034-5,nature_articles/images_2021/Woody-biomass projections and drivers of change in sub-Saharan Africa.jpg,"The amount of carbon stored in African ecosystems and how climate change will affect this is uncertain. Projections indicate that carbon storage will increase in East Africa, climate change will have an overall negative impact on woody biomass and that other human pressures will amplify the trend.","C. Wade Ross, Niall P. Hanan, Qiuyan Yu",No publication date,Article,"Africa’s ecosystems have an important role in global carbon dynamics, yet consensus is lacking regarding the amount of carbon stored in woody vegetation and the potential impacts to carbon storage in response to changes in climate, land use and other Anthropocene risks. In this study, we explore the socioenvironmental conditions that have shaped the contemporary distribution of woody vegetation across sub-Saharan Africa and evaluate ecosystem response to multiple scenarios of climate change, anthropogenic pressures and fire disturbance. Our projections suggest climate change will have a small but negative effect on above-ground woody biomass at the continental scale, and the compounding effects of population growth, increasing human pressures and socioclimatic-driven changes in fire behaviour further exacerbate climate-driven trends. Relatively modest continental-scale trends obscure much larger regional perturbations, with climatic and anthropogenic factors leading to increased carbon storage potential in East Africa, offset by large deficits in West, Central and Southern Africa."
Increasing risk of glacial lake outburst floods from future Third Pole deglaciation,https://www.nature.com/articles/s41558-021-01028-3,nature_articles/images_2021/Increasing risk of glacial lake outburst floods from future Third Pole deglaciation.jpg,"Global warming-driven deglaciation in high-mountain Asia raises the likelihood of natural dam failure and associated glacial lake outburst flood risk. This is estimated for lake development under present-day and future warming scenarios, highlighting emerging hotspots and transboundary impacts.","Guoxiong Zheng, Simon Keith Allen, Markus Stoffel",No publication date,Article,"Warming on Earth’s Third Pole is leading to rapid loss of ice and the formation and expansion of glacial lakes, posing a severe threat to downstream communities. Here we provide a holistic assessment of past evolution, present state and modelled future change of glacial lakes and related glacial lake outburst flood (GLOF) risk across the Third Pole. We show that the highest GLOF risk is at present centred in the eastern Himalaya, where the current risk level is at least twice that in adjacent regions. In the future, GLOF risk will potentially almost triple as a consequence of further lake development, and additional hotspots will emerge to the west, including within transboundary regions. With apparent increases in GLOF risk already anticipated by the mid-twenty-first century in some regions, the results highlight the urgent need for forward-looking, collaborative, long-term approaches to mitigate future impacts and enhance sustainable development across the Third Pole."
Carbon loss from forest degradation exceeds that from deforestation in the Brazilian Amazon,https://www.nature.com/articles/s41558-021-01026-5,nature_articles/images_2021/Carbon loss from forest degradation exceeds that from deforestation in the Brazilian Amazon.jpg,"Carbon loss from forests occurs through deforestation or the degradation of existing forest. The loss of forest area in the Brazilian Amazon was higher in 2019 than following drought and an El Niño event in 2015, yet degradation drove three times more biomass loss than deforestation from 2010 to 2019.","Yuanwei Qin, Xiangming Xiao, Berrien Moore III",No publication date,Article,"Spatial–temporal dynamics of aboveground biomass (AGB) and forest area affect the carbon cycle, climate and biodiversity in the Brazilian Amazon. Here we investigate interannual changes in AGB and forest area by analysing satellite-based annual AGB and forest area datasets. We found that the gross forest area loss was larger in 2019 than in 2015, possibly due to recent loosening of forest protection policies. However, the net AGB loss was three times smaller in 2019 than in 2015. During 2010–2019, the Brazilian Amazon had a cumulative gross loss of 4.45 Pg C against a gross gain of 3.78 Pg C, resulting in a net AGB loss of 0.67 Pg C. Forest degradation (73%) contributed three times more to the gross AGB loss than deforestation (27%), given that the areal extent of degradation exceeds that of deforestation. This indicates that forest degradation has become the largest process driving carbon loss and should become a higher policy priority."
Disturbance suppresses the aboveground carbon sink in North American boreal forests,https://www.nature.com/articles/s41558-021-01027-4,nature_articles/images_2021/Disturbance suppresses the aboveground carbon sink in North American boreal forests.jpg,"Disturbance regimes from fire, drought, harvest and insects will probably intensify in the future and under climate change. Despite partial offsets from regrowth, disturbance from fire and harvest reduces carbon uptake and storage in boreal forests, impacting the strength of this carbon sink.","Jonathan A. Wang, Alessandro Baccini, Mark A. Friedl",No publication date,Article,"Climate change is altering vegetation and disturbance dynamics in boreal ecosystems. However, the aggregate impact of these changes on boreal carbon budgets is not well understood. Here we combined multiple satellite datasets to estimate annual stocks and changes in aboveground biomass (AGB) across boreal northwestern North America. From 1984 to 2014, the 2.82 × 106km2study region gained 434 ± 176 Tg of AGB. Fires resulted in losses of 789 ± 48 Tg, which were mostly compensated by post-fire recovery of 642 ± 86 Tg. Timber harvests contributed to losses of 74 ± 5 Tg, which were partly offset by post-harvest recovery of 32 ± 9 Tg. Earth system models overestimated AGB accumulation by a factor of 3 (+1,519 ± 171 Tg), which suggests that these models overestimate the terrestrial carbon sink in boreal ecosystems and highlights the need to improve representation of fire and other disturbance processes in these models."
Critical adjustment of land mitigation pathways for assessing countries’ climate progress,https://www.nature.com/articles/s41558-021-01033-6,nature_articles/images_2021/Critical adjustment of land mitigation pathways for assessing countries_ climate progress.jpg,"There is a mismatch between emission estimates from global land use calculated from IAMs and countries’ greenhouse gas inventories. This study presents a method for reconciling these estimates by reallocating part of the land-use sink, facilitating progress assessment towards climate goals.","Giacomo Grassi, Elke Stehfest, Alexander Popp",No publication date,Article,"Mitigation pathways by Integrated Assessment Models (IAMs) describe future emissions that keep global warming below specific temperature limits and are compared with countries’ collective greenhouse gas (GHG) emission reduction pledges. This is needed to assess mitigation progress and inform emission targets under the Paris Agreement. Currently, however, a mismatch of ~5.5 GtCO2yr−1exists between the global land-use fluxes estimated with IAMs and from countries’ GHG inventories. Here we present a ‘Rosetta stone’ adjustment to translate IAMs’ land-use mitigation pathways to estimates more comparable with GHG inventories. This does not change the original decarbonization pathways, but reallocates part of the land sink to be consistent with GHG inventories. Adjusted cumulative emissions over the period until net zero for 1.5 or 2 °C limits are reduced by 120–192 GtCO2relative to the original IAM pathways. These differences should be taken into account to ensure an accurate assessment of progress towards the Paris Agreement."
Global changes in oceanic mesoscale currents over the satellite altimetry record,https://www.nature.com/articles/s41558-021-01006-9,nature_articles/images_2021/Global changes in oceanic mesoscale currents over the satellite altimetry record.jpg,"Mesoscale eddy variability has increased in eddy-rich regions by 2–5% per decade but decreased in the tropical ocean over the satellite record (1993–2020). These changes will impact ocean–atmosphere heat and carbon exchange, with implications for regional and global climate.","Josué Martínez-Moreno, Andrew McC. Hogg, Adele K. Morrison",No publication date,Article,"Oceanic mesoscale eddies play a profound role in mixing tracers such as heat, carbon and nutrients, thereby regulating regional and global climate. Yet, it remains unclear how the eddy field has varied over the past few decades. Furthermore, climate model predictions generally do not resolve mesoscale eddies, which could limit their accuracy in simulating future climate change. Here we show a global statistically significant increase of ocean eddy activity using two independent observational datasets of surface mesoscale eddy variability (one estimates surface currents, and the other is derived from sea surface temperature). Maps of mesoscale variability trends show heterogeneous patterns, with eddy-rich regions showing a significant increase in mesoscale variability of 2–5% per decade, while the tropical oceans show a decrease in mesoscale variability. This readjustment of the surface mesoscale ocean circulation has important implications for the exchange of heat and carbon between the ocean and atmosphere."
Focusing on differences across scenarios could lead to bad adaptation policy advice,https://www.nature.com/articles/s41558-021-01030-9,nature_articles/images_2021/Focusing on differences across scenarios could lead to bad adaptation policy advice.jpg,"Evaluation of climate adaptation policies typically compares differences between scenarios with different levels of, or without, climate change. Many policies, however, address development simultaneously, and focusing only on climate change impacts may not identify the best outcome.","Bramka Arga Jafino, Stephane Hallegatte, Julie Rozenberg",No publication date,Brief Communication,"As development and adaptation are closely intertwined, assessing the benefits of adaptation by focusing only on how it reduces climate impacts could lead to misleading policy advice. In some cases, trying to minimize climate impacts could lead to inferior outcomes. It is preferable to explore how policies influence the absolute level of metrics of interest in scenarios with climate change rather than to focus on how they influence incremental climate impacts."
Winter melt trends portend widespread declines in snow water resources,https://www.nature.com/articles/s41558-021-01014-9,nature_articles/images_2021/Winter melt trends portend widespread declines in snow water resources.jpg,"Mountain snowpack declines are often tracked using snow water equivalent trends sensitive to highly variable precipitation. Observational work proposes temperature-driven daily snowmelt during the accumulation season as an alternative metric, with increases that are three times more widespread.","Keith N. Musselman, Nans Addor, Noah P. Molotch",No publication date,Article,"In many mountainous regions, winter precipitation accumulates as snow that melts in the spring and summer, which provides water to one billion people globally. Climate warming and earlier snowmelt compromise this natural water storage. Although snowpack trend analyses commonly focus on the snow water equivalent (SWE), we propose that trends in the accumulation season snowmelt serve as a critical indicator of hydrological change. Here we compare long-term changes in the snowmelt and SWE from snow monitoring stations in western North America and find 34% of stations exhibit increasing winter snowmelt trends (P< 0.05), a factor of three larger than the 11% showing SWE declines (P< 0.05). Snowmelt trends are highly sensitive to temperature and an underlying warming signal, whereas SWE trends are more sensitive to precipitation variability. Thus, continental-scale snow water resources are in steeper decline than inferred from SWE trends alone. More winter snowmelt will complicate future water resource planning and management."
Future increases in Arctic lightning and fire risk for permafrost carbon,https://www.nature.com/articles/s41558-021-01011-y,nature_articles/images_2021/Future increases in Arctic lightning and fire risk for permafrost carbon.jpg,"Changes in lightning activity are uncertain under climate change. The authors project that summer lightning in the Arctic is likely to more than double by the end of the century, with implications for lightning-strike tundra wildfires and associated carbon release from permafrost.","Yang Chen, David M. Romps, James T. Randerson",No publication date,Article,"Lightning is an indicator and a driver of climate change. Here, using satellite observations of lightning flash rate and ERA5 reanalysis, we find that the spatial pattern of summer lightning over northern circumpolar regions exhibits a strong positive relationship with the product of convective available potential energy (CAPE) and precipitation. Applying this relationship to Climate Model Intercomparison Project Phase 5 climate projections for a high-emissions scenario (RCP8.5) shows an increase in CAPE (86 ± 22%) and precipitation (17 ± 2%) in areas underlain by permafrost, causing summer lightning to increase by 112 ± 38% by the end of the century (2081–2100). Future flash rates at the northern treeline are comparable to current levels 480 km to the south in boreal forests. We hypothesize that lightning increases may induce a fire–vegetation feedback whereby more burning in Arctic tundra expedites the northward migration of boreal trees, with the potential to accelerate the positive feedback associated with permafrost soil carbon release."
