Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Rethinking forest carbon assessments to account for policy institutions,https://www.nature.com/articles/nclimate2695,nature_articles/images_2015/Rethinking forest carbon assessments to account for policy institutions.jpg,The relative climate benefits of sustainable forest use versus conservation are much debated. Consequential life-cycle assessment is typically employed to answer this question but results are sensitive to contextual factors including policy institutions.,"Andrew Macintosh, Heather Keith, David Lindenmayer",No publication date,Letter,"There has been extensive debate about whether the sustainable use of forests (forest management aimed at producing a sustainable yield of timber or other products) results in superior climate outcomes to conservation (maintenance or enhancement of conservation values without commercial harvesting)1,2,3,4,5,6,7,8. Most of the relevant research has relied on consequential life-cycle assessment (LCA), with the results tending to show that sustainable use has lower net greenhouse-gas (GHG) emissions than conservation in the long term1,2,3,4,5. However, the literature cautions that results are sensitive to forest- and market-related contextual factors: the carbon density of the forests, silvicultural and wood processing practices, and the extent to which wood products and forest bioenergy displace carbon-intensive alternatives. Depending on these issues, conservation can be better for the climate than sustainable use1,6,7,8. Policy institutions are another key contextual factor but, so far, they have largely been ignored1,2,3,4,5,6. Using a case study on the Southern Forestry Region (SFR) of New South Wales (NSW), Australia, we show how policy institutions can affect the assessed outcomes from alternative forest management strategies. Our results highlight the need for greater attention to be paid to policy institutions in forest carbon research."
Responses of pink salmon to CO2-induced aquatic acidification,https://www.nature.com/articles/nclimate2694,nature_articles/images_2015/Responses of pink salmon to CO2-induced aquatic acidification.jpg,Pink salmon start life in fresh water before moving to the sea. This study shows that CO2-induced acidification due to climate change detrimentally affects salmon physiology and behaviour in fresh water and shortly following seawater entry.,"Michelle Ou, Trevor J. Hamilton, Colin J. Brauner",No publication date,Article,
Views on alternative forums for effectively tackling climate change,https://www.nature.com/articles/nclimate2684,No image,Survey data shows that policymakers are starting to seriously consider alternative climate governance forums to the United Nations Framework Convention on Climate Change.,"Mattias Hjerpe, Naghmeh Nasiritousi",No publication date,Letter,"This year (2015) marks the 21st formal anniversary of the United Nations Framework Convention on Climate Change (UNFCCC) and in December a new climate treaty is expected to be reached. Yet, the UNFCCC has not been successful in setting the world on a path to meet a target to prevent temperatures rising by more than 2 °C above pre-industrial levels1. Meanwhile, other forums, such as the G20 and subnational forums, have increasingly become sites of climate change initiatives2,3,4,5,6. There has, however, so far been no systematic evaluation of what forums climate change policymakers and practitioners perceive to be needed to effectively tackle climate change. Drawing on survey data from two recent UNFCCC Conference of the Parties (COP), we show that there exists an overall preference for state-led, multilateral forums. However, preferences starkly diverge between respondents from different geographical regions and no clear alternative to the UNFCCC emerges. Our results highlight difficulties in coordinating global climate policy in a highly fragmented governance landscape."
Domestic uptake of green energy promoted by opt-out tariffs,https://www.nature.com/articles/nclimate2681,nature_articles/images_2015/Domestic uptake of green energy promoted by opt-out tariffs.jpg,"Consumers in Germany are much more likely to purchase expensive ‘green’ energy produced from renewable resources if they have to actively opt out if they do not want it. In absence of such a ‘nudge’, behaviour depends more on political allegiance.","Felix Ebeling, Sebastian Lotz",No publication date,Letter,"Motivating individuals to choose energy from sustainable sources over conventionally produced power constitutes one of the biggest policy challenges for societies1,2. Here we present the results of a randomized controlled trial in Germany that tested the impact of default rules (that is, a type of ‘nudging’) on voluntary purchases of ‘green’ energy contracts that entirely stem from renewable resources. Setting the default choice to more expensive ‘green’ energy (that is, where consumers have to actively opt out if they do not want it) increased purchases of such nearly tenfold. Furthermore, county-level political preference for the green party uniquely predicted behaviour in the absence of the nudge, suggesting that default setting potentially overrules motivational aspects of green energy purchases. In follow-up experiments, we provide further evidence that the effect does not seem to be driven by unawareness. Summarizing, the present research provides an example of using behavioural science3,4,5,6,7,8,9for climate change mitigation and shows alternatives to the use of subsidies or other economic incentives."
Diatom acclimation to elevated CO2 via cAMP signalling and coordinated gene expression,https://www.nature.com/articles/nclimate2683,nature_articles/images_2015/Diatom acclimation to elevated CO2 via cAMP signalling and coordinated gene expression.jpg,"Carbon fixation by marine diatoms, which dominate ocean primary productivity, is energetically expensive. Now genetic analysis shows that elevated CO2 causes downregulation of these mechanisms, resulting in metabolic rearrangement and energy savings.","Gwenn M. M. Hennon, Justin Ashworth, E. V. Armbrust",No publication date,Letter,"Diatoms are responsible for∼40% of marine primary productivity1, fuelling the oceanic carbon cycle and contributing to natural carbon sequestration in the deep ocean2. Diatoms rely on energetically expensive carbon concentrating mechanisms (CCMs) to fix carbon efficiently at modern levels of CO2(refs3,4,5). How diatoms may respond over the short and long term to rising atmospheric CO2remains an open question. Here we use nitrate-limited chemostats to show that the model diatomThalassiosira pseudonanarapidly responds to increasing CO2by differentially expressing gene clusters that regulate transcription and chromosome folding, and subsequently reduces transcription of photosynthesis and respiration gene clusters under steady-state elevated CO2. These results suggest that exposure to elevated CO2first causes a shift in regulation, and then a metabolic rearrangement. Genes in one CO2-responsive cluster included CCM and photorespiration genes that share a putative cAMP-responsivecis-regulatory sequence, implying these genes are co-regulated in response to CO2, with cAMP as an intermediate messenger. We verified cAMP-induced downregulation of CCM gene δ-CA3 in nutrient-replete diatom cultures by inhibiting the hydrolysis of cAMP. These results indicate an important role for cAMP in downregulating CCM and photorespiration genes under elevated CO2and provide insights into mechanisms of diatom acclimation in response to climate change."
Growth responses of a green alga to multiple environmental drivers,https://www.nature.com/articles/nclimate2682,nature_articles/images_2015/Growth responses of a green alga to multiple environmental drivers.jpg,"Shifts in the growth rate of a model green alga cultured in the presence of one or a combination of up to eight environmental drivers can generally be explained by the response to a single dominant driver, such as pH or temperature.","Georgina Brennan, Sinéad Collins",No publication date,Article,
Tension between scientific certainty and meaning complicates communication of IPCC reports,https://www.nature.com/articles/nclimate2672,nature_articles/images_2015/Tension between scientific certainty and meaning complicates communication of IPCC reports.jpg,"Analysis of an IPCC press conference shows that certain terms hold different meanings for scientific and public audiences, highlighting the difficulty of balancing scientific credibility with public dialogue.","G. J. S. Hollin, W. Pearce",No publication date,Letter,"Here we demonstrate that speakers at the press conference for the publication of the IPCC’s Fifth Assessment Report (Working Group 1; ref.1) attempted to make the documented level of certainty of anthropogenic global warming (AGW) more meaningful to the public. Speakers attempted to communicate this through reference to short-term temperature increases. However, when journalists enquired about the similarly short ‘pause’2in global temperature increase, the speakers dismissed the relevance of such timescales, thus becoming incoherent as to ‘what counts’ as scientific evidence for AGW. We call this the ‘IPCC’s certainty trap’. This incoherence led to confusion within the press conference and subsequent condemnation in the media3. The speakers were well intentioned in their attempts to communicate the public implications of the report, but these attempts threatened to erode their scientific credibility. In this instance, the certainty trap was the result of the speakers’ failure to acknowledge the tensions between scientific and public meanings. Avoiding the certainty trap in the future will require a nuanced accommodation of uncertainties and a recognition that rightful demands for scientific credibility need to be balanced with public and political dialogue about the things we value and the actions we take to protect those things4,5,6."
Cultural knowledge and local vulnerability in African American communities,https://www.nature.com/articles/nclimate2668,nature_articles/images_2015/Cultural knowledge and local vulnerability in African American communities.jpg,Quantitative indices can only partially help in understanding vulnerability to climate change impacts. Research shows that eliciting cultural knowledge yields important insights into how social–ecological factors affect communities’ vulnerability.,"Christine D. Miller Hesed, Michael Paolisso",No publication date,Article,
Projected strengthening of Amazonian dry season by constrained climate model simulations,https://www.nature.com/articles/nclimate2658,nature_articles/images_2015/Projected strengthening of Amazonian dry season by constrained climate model simulations.jpg,Dry season rainfall in the Amazon is projected by constraining global climate models with simple models calibrated to observations. The results indicate a longer dry season over a larger area and a strengthening of the monsoon season this century.,"Juan P. Boisier, Philippe Ciais, Matthieu Guimberteau",No publication date,Letter,"The vulnerability of Amazonian rainforest, and the ecological services it provides, depends on an adequate supply of dry-season water, either as precipitation or stored soil moisture. How the rain-bearing South American monsoon will evolve across the twenty-first century is thus a question of major interest. Extensive savanization, with its loss of forest carbon stock and uptake capacity, is an extreme although very uncertain scenario1,2,3,4,5,6. We show that the contrasting rainfall projections simulated for Amazonia by 36 global climate models (GCMs) can be reproduced with empirical precipitation models, calibrated with historical GCM data as functions of the large-scale circulation. A set of these simple models was therefore calibrated with observations and used to constrain the GCM simulations. In agreement with the current hydrologic trends7,8, the resulting projection towards the end of the twenty-first century is for a strengthening of the monsoon seasonal cycle, and a dry-season lengthening in southern Amazonia. With this approach, the increase in the area subjected to lengthy—savannah-prone—dry seasons is substantially larger than the GCM-simulated one. Our results confirm the dominant picture shown by the state-of-the-art GCMs, but suggest that the ‘model democracy’ view of these impacts can be significantly underestimated."
Dominant role of greenhouse-gas forcing in the recovery of Sahel rainfall,https://www.nature.com/articles/nclimate2664,nature_articles/images_2015/Dominant role of greenhouse-gas forcing in the recovery of Sahel rainfall.jpg,Higher atmospheric greenhouse gases are shown to have driven the recovery of Sahelian rainfall since the 1980s. This study discounts the role of sea surface temperature changes that had previously been jointly credited as drivers of the recovery.,"Buwen Dong, Rowan Sutton",No publication date,Letter,"Sahelian summer rainfall, controlled by the West African monsoon, exhibited large-amplitude multidecadal variability during the twentieth century. Particularly important was the severe drought of the 1970s and 1980s, which had widespread impacts1,2,3,4,5,6. Research into the causes of this drought has identified anthropogenic aerosol forcing3,4,7and changes in sea surface temperatures (SSTs; refs1,2,6,8,9,10,11) as the most important drivers. Since the 1980s, there has been some recovery of Sahel rainfall amounts2,3,4,5,6,11,12,13,14, although not to the pre-drought levels of the 1940s and 1950s. Here we report on experiments with the atmospheric component of a state-of-the-art global climate model to identify the causes of this recovery. Our results suggest that the direct influence of higher levels of greenhouse gases in the atmosphere was the main cause, with an additional role for changes in anthropogenic aerosol precursor emissions. We find that recent changes in SSTs, although substantial, did not have a significant impact on the recovery. The simulated response to anthropogenic greenhouse-gas and aerosol forcing is consistent with a multivariate fingerprint of the observed recovery, raising confidence in our findings. Although robust predictions are not yet possible, our results suggest that the recent recovery in Sahel rainfall amounts is most likely to be sustained or amplified in the near term."
Explaining topic prevalence in answers to open-ended survey questions about climate change,https://www.nature.com/articles/nclimate2663,nature_articles/images_2015/Explaining topic prevalence in answers to open-ended survey questions about climate change.jpg,"Automated text analysis shows that Norwegians emphasize themes around weather and ice, the future, consumption and attribution when responding to survey questions about climate change, with greater concern for societal aspects than UK or US citizens.","Endre Tvinnereim, Kjersti Fløttum",No publication date,Letter,"Citizens’ opinions are crucial for action on climate change, but are, owing to the complexity of the issue, diverse and potentially unformed1. We contribute to the understanding of public views on climate change and to knowledge needed by decision-makers by using a new approach to analyse answers to the open survey question ‘what comes to mind when you hear the words ‘climate change’?’. We apply automated text analysis, specifically structural topic modelling2, which induces distinct topics based on the relative frequencies of the words used in 2,115 responses. From these data, originating from the new, nationally representative Norwegian Citizen Panel, four distinct topics emerge: Weather/Ice, Future/Impact, Money/Consumption and Attribution. We find that Norwegians emphasize societal aspects of climate change more than do respondents in previous US and UK studies3,4,5,6. Furthermore, variables that explain variation in closed questions, such as gender and education, yield different and surprising results when employed to explain variation in what respondents emphasize. Finally, the sharp distinction between scepticism and acceptance of conventional climate science, often seen in previous studies, blurs in many textual responses as scepticism frequently turns into ambivalence."
Future vulnerability of marine biodiversity compared with contemporary and past changes,https://www.nature.com/articles/nclimate2650,nature_articles/images_2015/Future vulnerability of marine biodiversity compared with contemporary and past changes.jpg,"Analysis of the sensitivity of marine pelagic biodiversity to past and contemporary climate change shows that even moderate future warming will accelerate changes already being observed, while severe warming will seriously impact biodiversity.","Grégory Beaugrand, Martin Edwards, Richard R. Kirby",No publication date,Article,
An empirical examination of echo chambers in US climate policy networks,https://www.nature.com/articles/nclimate2666,nature_articles/images_2015/An empirical examination of echo chambers in US climate policy networks.jpg,Empirical analysis of climate change debates in the US Congress shows that policymakers are most likely to seek out experts confirming their existing views. That information then gets disseminated among like-minded individuals in ‘echo chambers’.,"Lorien Jasny, Joseph Waggle, Dana R. Fisher",No publication date,Article,
Coral bleaching under unconventional scenarios of climate warming and ocean acidification,https://www.nature.com/articles/nclimate2655,nature_articles/images_2015/Coral bleaching under unconventional scenarios of climate warming and ocean acidification.jpg,Widespread severe coral bleaching and degradation is projected to occur by 2050 due to global warming. But the risk of global bleaching could be reduced through climate engineering using stratospheric aerosol-based solar radiation management.,"Lester Kwiatkowski, Peter Cox, Andy J. Wiltshire",No publication date,Letter,"Elevated sea surface temperatures have been shown to cause mass coral bleaching1,2,3. Widespread bleaching, affecting >90% of global coral reefs and causing coral degradation, has been projected to occur by 2050 under all climate forcing pathways adopted by the IPCC for use within the Fifth Assessment Report4,5. These pathways include an extremely ambitious pathway aimed to limit global mean temperature rise to 2 °C (ref.6; Representative Concentration Pathway 2.6—RCP2.6), which assumes full participation in emissions reductions by all countries, and even the possibility of negative emissions7. The conclusions drawn from this body of work, which applied widely used algorithms to estimate coral bleaching8, are that we must either accept that the loss of a large percentage of the world’s coral reefs is inevitable, or consider technological solutions to buy those reefs time until atmospheric CO2concentrations can be reduced. Here we analyse the potential for geoengineering, through stratospheric aerosol-based solar radiation management (SRM), to reduce the extent of global coral bleaching relative to ambitious climate mitigation. Exploring the common criticism of geoengineering—that ocean acidification and its impacts will continue unabated—we focus on the sensitivity of results to the aragonite saturation state dependence of bleaching. We do not, however, address the additional detrimental impacts of ocean acidification on processes such as coral calcification9,10that will further determine the benefit to corals of any SRM-based scenario. Despite the sensitivity of thermal bleaching thresholds to ocean acidification being uncertain11,12, stabilizing radiative forcing at 2020 levels through SRM reduces the risk of global bleaching relative to RCP2.6 under all acidification–bleaching relationships analysed."
Effects of climate change and seed dispersal on airborne ragweed pollen loads in Europe,https://www.nature.com/articles/nclimate2652,nature_articles/images_2015/Effects of climate change and seed dispersal on airborne ragweed pollen loads in Europe.jpg,"Common ragweed is an invasive plant in Europe, and many people are allergic to its pollen. Modelling results indicate that airborne pollen concentrations are likely to increase in Europe over coming decades, at least in part owing to climate change.","Lynda Hamaoui-Laguel, Robert Vautard, Michelle M. Epstein",No publication date,Letter,"Common ragweed (Ambrosia artemisiifolia) is an invasive alien species in Europe producing pollen that causes severe allergic disease in susceptible individuals1. Ragweed plants could further invade European land with climate and land-use changes2,3. However, airborne pollen evolution depends not only on plant invasion, but also on pollen production, release and atmospheric dispersion changes. To predict the effect of climate and land-use changes on airborne pollen concentrations, we used two comprehensive modelling frameworks accounting for all these factors under high-end and moderate climate and land-use change scenarios. We estimate that by 2050 airborne ragweed pollen concentrations will be about 4 times higher than they are now, with a range of uncertainty from 2 to 12 largely depending on the seed dispersal rate assumptions. About a third of the airborne pollen increase is due to on-going seed dispersal, irrespective of climate change. The remaining two-thirds are related to climate and land-use changes that will extend ragweed habitat suitability in northern and eastern Europe and increase pollen production in established ragweed areas owing to increasing CO2. Therefore, climate change and ragweed seed dispersal in current and future suitable areas will increase airborne pollen concentrations, which may consequently heighten the incidence and prevalence of ragweed allergy."
Global mountain topography and the fate of montane species under climate change,https://www.nature.com/articles/nclimate2656,nature_articles/images_2015/Global mountain topography and the fate of montane species under climate change.jpg,Surface area does not decrease monotonically with elevation for two-thirds of mountain ranges. Consequently many mountain species might not experience reduced habitat area as they move upslope under climate change.,"Paul R. Elsen, Morgan W. Tingley",No publication date,Letter,"Increasing evidence indicates that species throughout the world are responding to climate change by shifting their geographic distributions1,2,3. Although shifts can be directionally heterogeneous4,5, they often follow warming temperatures polewards and upslope1,2,6. Montane species are of particular concern in this regard, as they are expected to face reduced available area of occupancy and increased risk of extinction with upslope movements6,7,8,9. However, this expectation hinges on the assumption that surface area decreases monotonically as species move up mountainsides. We analysed the elevational availability of surface area for a global data set containing 182 of the world’s mountain ranges. Sixty-eight per cent of these mountain ranges had topographies in which area did not decrease monotonically with elevation. Rather, mountain range topographies exhibited four distinct area–elevation patterns: decreasing (32% of ranges), increasing (6%), a mid-elevation peak in area (39%), and a mid-elevation trough in area (23%). These findings suggest that many species, particularly those of foothills and lower montane zones, may encounter increases in available area as a result of shifting upslope. A deeper understanding of underlying mountain topography can inform conservation priorities by revealing where shifting species stand to undergo area increases, decreases and bottlenecks as they respond to climate change."
Future population exposure to US heat extremes,https://www.nature.com/articles/nclimate2631,nature_articles/images_2015/Future population exposure to US heat extremes.jpg,US population exposure to extreme heat is set to increase four- to sixfold from the late twentieth century. Changes in population are as important as changes in climate in driving this outcome.,"Bryan Jones, Brian C. O’Neill, Claudia Tebaldi",No publication date,Letter,"Extreme heat events are likely to become more frequent in the coming decades owing to climate change1,2. Exposure to extreme heat depends not only on changing climate, but also on changes in the size and spatial distribution of the human population. Here we provide a new projection of population exposure to extreme heat for the continental United States that takes into account both of these factors. Using projections from a suite of regional climate models driven by global climate models and forced with the SRES A2 scenario3and a spatially explicit population projection consistent with the socioeconomic assumptions of that scenario, we project changes in exposure into the latter half of the twenty-first century. We find that US population exposure to extreme heat increases four- to sixfold over observed levels in the late twentieth century, and that changes in population are as important as changes in climate in driving this outcome. Aggregate population growth, as well as redistribution of the population across larger US regions, strongly affects outcomes whereas smaller-scale spatial patterns of population change have smaller effects. The relative importance of population and climate as drivers of exposure varies across regions of the country."
Darcy's law predicts widespread forest mortality under climate warming,https://www.nature.com/articles/nclimate2641,nature_articles/images_2015/Darcy_s law predicts widespread forest mortality under climate warming.jpg,A hydraulic corollary to Darcy’s law is used to predict the characteristics of plants that will survive during drought in a warmer climate. This indicates that forest trees will need to be shorter and more drought-tolerant to survive in the future.,"Nathan G. McDowell, Craig D. Allen",No publication date,Letter,"Drought and heat-induced tree mortality is accelerating in many forest biomes as a consequence of a warming climate, resulting in a threat to global forests unlike any in recorded history1,2,3,4,5,6,7,8,9,10,11,12. Forests store the majority of terrestrial carbon, thus their loss may have significant and sustained impacts on the global carbon cycle11,12. We use a hydraulic corollary to Darcy’s law, a core principle of vascular plant physiology13, to predict characteristics of plants that will survive and die during drought under warmer future climates. Plants that are tall with isohydric stomatal regulation, low hydraulic conductance, and high leaf area are most likely to die from future drought stress. Thus, tall trees of old-growth forests are at the greatest risk of loss, which has ominous implications for terrestrial carbon storage. This application of Darcy’s law indicates today’s forests generally should be replaced by shorter and more xeric plants, owing to future warmer droughts and associated wildfires and pest attacks. The Darcy’s corollary also provides a simple, robust framework for informing forest management interventions needed to promote the survival of current forests. Given the robustness of Darcy’s law for predictions of vascular plant function, we conclude with high certainty that today’s forests are going to be subject to continued increases in mortality rates that will result in substantial reorganization of their structure and carbon storage."
Recent warming leads to a rapid borealization of fish communities in the Arctic,https://www.nature.com/articles/nclimate2647,nature_articles/images_2015/Recent warming leads to a rapid borealization of fish communities in the Arctic.jpg,"Rapid warming of Arctic marine ecosystems has led to a change in the spatial distribution of fish communities, with boreal communities expanding into regions previously dominated by Arctic fish species, which are now retracting northwards.","Maria Fossheim, Raul Primicerio, Andrey V. Dolgov",No publication date,Letter,"Arctic marine ecosystems are warming twice as fast as the global average1. As a consequence of warming, many incoming species experience increasing abundances and expanding distribution ranges in the Arctic2. The Arctic is expected to have the largest species turnover with regard to invading and locally extinct species, with a modelled invasion intensity of five times the global average3. Studies in this region might therefore give valuable insights into community-wide shifts of species driven by climate warming. We found that the recent warming in the Barents Sea4has led to a change in spatial distribution of fish communities, with boreal communities expanding northwards at a pace reflecting the local climate velocities5. Increased abundance and distribution areas of large, migratory fish predators explain the observed community-wide distributional shifts. These shifts change the ecological interactions experienced by Arctic fish species. The Arctic shelf fish community retracted northwards to deeper areas bordering the deep polar basin. Depth might limit further retraction of some of the fish species in the Arctic shelf community. We conclude that climate warming is inducing structural change over large spatial scales at high latitudes, leading to a borealization of fish communities in the Arctic."
Trade-off between intensity and frequency of global tropical cyclones,https://www.nature.com/articles/nclimate2646,nature_articles/images_2015/Trade-off between intensity and frequency of global tropical cyclones.jpg,"A study using a three-dimensional variability space where tropical cyclone frequency, intensity and activity are linked identifies surface ocean temperature as the cause of increased cyclone intensity and a decreased frequency of occurrence.","Nam-Young Kang, James B. Elsner",No publication date,Letter,"Global tropical cyclone climate has been investigated with indicators of frequency, intensity1and activity2,3. However, a full understanding of global warming’s influence on tropical cyclone climate remains elusive because of the incomplete nature of these indicators. Here we form a complete three-dimensional variability space of tropical cyclone climate where the variabilities are continuously linked and find that global ocean warmth best explains the out-of-phase relationship between intensity and frequency of global tropical cyclones. In a year with greater ocean warmth, the tropical troposphere is capped by higher pressure anomaly in the middle and upper troposphere even with higher moist static energy anomaly in the lower troposphere, which is thought to inhibit overall tropical cyclone occurrences but lead to greater intensities. A statistical consequence is the trade-off between intensity and frequency. We calculate an average increase in global tropical cyclone intensity of 1.3 m s−1over the past 30 years of ocean warming occurring at the expense of 6.1 tropical cyclones worldwide."
Impacts of climate change on electric power supply in the Western United States,https://www.nature.com/articles/nclimate2648,nature_articles/images_2015/Impacts of climate change on electric power supply in the Western United States.jpg,"Power providers do not account for climate change in their development plans. But 46% of power stations in the western United States are vulnerable to long-term changes in streamflow, air temperature, water temperature, humidity and air density.","Matthew D. Bartos, Mikhail V. Chester",No publication date,Letter,"Climate change may constrain future electricity generation capacity by increasing the incidence of extreme heat and drought events. We estimate reductions to generating capacity in the Western United States based on long-term changes in streamflow, air temperature, water temperature, humidity and air density. We simulate these key parameters over the next half-century by joining downscaled climate forcings with a hydrologic modelling system. For vulnerable power stations (46% of existing capacity), climate change may reduce average summertime generating capacity by 1.1–3.0%, with reductions of up to 7.2–8.8% under a ten-year drought. At present, power providers do not account for climate impacts in their development plans, meaning that they could be overestimating their ability to meet future electricity needs."
Unabated global mean sea-level rise over the satellite altimeter era,https://www.nature.com/articles/nclimate2635,nature_articles/images_2015/Unabated global mean sea-level rise over the satellite altimeter era.jpg,"This study identifies and corrects instrumental drift for satellite altimeter missions, which affects estimates of the rates of sea-level rise. Corrected data show an acceleration in the rate of rise, counter to previous estimates and in line with projections.","Christopher S. Watson, Neil J. White, Benoit Legresy",No publication date,Letter,"The rate of global mean sea-level (GMSL) rise has been suggested to be lower for the past decade compared with the preceding decade as a result of natural variability1, with an average rate of rise since 1993 of +3.2 ± 0.4 mm yr−1(refs2,3). However, satellite-based GMSL estimates do not include an allowance for potential instrumental drifts (bias drift4,5). Here, we report improved bias drift estimates for individual altimeter missions from a refined estimation approach that incorporates new Global Positioning System (GPS) estimates of vertical land movement (VLM). In contrast to previous results (for example, refs6,7), we identify significant non-zero systematic drifts that are satellite-specific, most notably affecting the first 6 years of the GMSL record. Applying the bias drift corrections has two implications. First, the GMSL rate (1993 to mid-2014) is systematically reduced to between +2.6 ± 0.4 mm yr−1and +2.9 ± 0.4 mm yr−1, depending on the choice of VLM applied. These rates are in closer agreement with the rate derived from the sum of the observed contributions2, GMSL estimated from a comprehensive network of tide gauges with GPS-based VLM applied (updated from ref.8) and reprocessed ERS-2/Envisat altimetry9. Second, in contrast to the previously reported slowing in the rate during the past two decades1, our corrected GMSL data set indicates an acceleration in sea-level rise (independent of the VLM used), which is of opposite sign to previous estimates and comparable to the accelerated loss of ice from Greenland and to recent projections2,10, and larger than the twentieth-century acceleration2,8,10."
Dual controls on carbon loss during drought in peatlands,https://www.nature.com/articles/nclimate2643,nature_articles/images_2015/Dual controls on carbon loss during drought in peatlands.jpg,"Peatlands represent about a third of global soil carbon. Research now indicates that increased shrub cover following drought and warming can contribute to the build-up of phenolics, which suppress decomposition and soil carbon loss.","Hongjun Wang, Curtis J. Richardson, Mengchi Ho",No publication date,Letter,"Peatlands store one-third of global soil carbon1. Drought/drainage coupled with climate warming present the main threat to these stores1,2,3,4. Hence, understanding drought effects and inherent feedbacks related to peat decomposition has been a primary global challenge5,6. However, widely divergent results concerning drought in recent studies3,7,8,9,10,11challenge the accepted paradigm that waterlogging and associated anoxia are the overarching controls locking up carbon stored in peat. Here, by linking field and microcosm experiments, we show how previously unrecognized mechanisms regulate the build-up of phenolics, which protects stored carbon directly by reducing phenol oxidase activity during short-term drought and, indirectly, through a shift from low-phenolicSphagnum/herbs to high-phenolic shrubs after long-term moderate drought. We demonstrate that shrub expansion induced by drought/warming2,6,10,12,13in boreal peatlands might be a long-term self-adaptive mechanism not only increasing carbon sequestration but also potentially protecting historic soil carbon. We therefore propose that the projected ‘positive feedback loop’ between carbon emission and drought in peatlands2,3,14,15may not occur in the long term."
Water-use efficiency and transpiration across European forests during the Anthropocene,https://www.nature.com/articles/nclimate2614,nature_articles/images_2015/Water-use efficiency and transpiration across European forests during the Anthropocene.jpg,Considering the combined effects of CO2 fertilization and climate change drivers on plant physiology leads to a modest increase in simulated European forest transpiration in spite of the effects of CO2-induced stomatal closure.,"D. C. Frank, B. Poulter, M. Weigl",No publication date,Letter,"The Earth’s carbon and hydrologic cycles are intimately coupled by gas exchange through plant stomata1,2,3. However, uncertainties in the magnitude4,5,6and consequences7,8of the physiological responses9,10of plants to elevated CO2in natural environments hinders modelling of terrestrial water cycling and carbon storage11. Here we use annually resolved long-term δ13C tree-ring measurements across a European forest network to reconstruct the physiologically driven response of intercellular CO2(Ci) caused by atmospheric CO2(Ca) trends. When removing meteorological signals from the δ13C measurements, we find that trees across Europe regulated gas exchange so that for one ppmv atmospheric CO2increase,Ciincreased by∼0.76 ppmv, most consistent with moderate control towards a constantCi/Caratio. This response corresponds to twentieth-century intrinsic water-use efficiency (iWUE) increases of 14 ± 10 and 22 ± 6% at broadleaf and coniferous sites, respectively. An ensemble of process-based global vegetation models shows similar CO2effects on iWUE trends. Yet, when operating these models with climate drivers reintroduced, despite decreased stomatal opening, 5% increases in European forest transpiration are calculated over the twentieth century. This counterintuitive result arises from lengthened growing seasons, enhanced evaporative demand in a warming climate, and increased leaf area, which together oppose effects of CO2-induced stomatal closure. Our study questions changes to the hydrological cycle, such as reductions in transpiration and air humidity, hypothesized to result from plant responses to anthropogenic emissions."
Greenhouse-gas payback times for crop-based biofuels,https://www.nature.com/articles/nclimate2642,nature_articles/images_2015/Greenhouse-gas payback times for crop-based biofuels.jpg,Greenhouse-gas payback times are derived for biofuel production systems using five feedstocks under high- and low-input farm management to assess replacement of natural vegetation with crop-based biofuels. Estimates ranged from 1–162 years.,"P. M. F. Elshout, R. van Zelm, M. A. J. Huijbregts",No publication date,Article,
Heat stress causes substantial labour productivity loss in Australia,https://www.nature.com/articles/nclimate2623,nature_articles/images_2015/Heat stress causes substantial labour productivity loss in Australia.jpg,"Climate change is expected to exacerbate absenteeism as a result of heat stress, with ramifications for labour productivity. Reduced work performance in 2013–2014 in Australia was found to represent an economic burden of around US$6.2 billion.","Kerstin K. Zander, Wouter J. W. Botzen, Stephen T. Garnett",No publication date,Letter,"Heat stress at the workplace is an occupational health hazard that reduces labour productivity1. Assessment of productivity loss resulting from climate change has so far been based on physiological models of heat exposure1. These models suggest productivity may decrease by 11–27% by 2080 in hot regions such as Asia and the Caribbean2, and globally by up to 20% in hot months by 20503. Using an approach derived from health economics, we describe self-reported estimates of work absenteeism and reductions in work performance caused by heat in Australia during 2013/2014. We found that the annual costs were US$655 per person across a representative sample of 1,726 employed Australians. This represents an annual economic burden of around US$6.2 billion (95% CI: 5.2–7.3 billion) for the Australian workforce. This amounts to 0.33 to 0.47% of Australia’s GDP. Although this was a period when many Australians experienced what is at present considered exceptional heat4, our results suggest that adaptation measures to reduce heat effects should be adopted widely if severe economic impacts from labour productivity loss are to be avoided if heat waves become as frequent as predicted."
Projections of climate conditions that increase coral disease susceptibility and pathogen abundance and virulence,https://www.nature.com/articles/nclimate2625,nature_articles/images_2015/Projections of climate conditions that increase coral disease susceptibility and pathogen abundance and virulence.jpg,Rising water temperatures increase the susceptibility of reef-building corals to diseases caused by pathogens and to coral bleaching. Model projections indicate that disease is more likely to cause coral mortality than bleaching in coming decades.,"Jeffrey Maynard, Ruben van Hooidonk, C. Drew Harvell",No publication date,Article,
