Title,URL,Image Filename,Description,Authors,Publication Date,Article Type,Abstract
Global loss of climate connectivity in tropical forests,https://www.nature.com/articles/s41558-019-0529-2,nature_articles/images_2019/Global loss of climate connectivity in tropical forests.jpg,"Physically connected habitats are required for terrestrial species to shift their liveable ranges as the tropics warm. The authors show that over half of tropical forest area is currently unable to provide such climate connectivity, and that loss of connectivity is accelerating with deforestation.","Rebecca A. Senior, Jane K. Hill, David P. Edwards",No publication date,Letter,"Range shifts are a crucial mechanism enabling species to avoid extinction under climate change1,2. The majority of terrestrial biodiversity is concentrated in the tropics3, including species considered most vulnerable to climate warming4, but extensive and ongoing deforestation of tropical forests is likely to impede range shifts5,6. We conduct a global assessment of the potential for tropical species to reach analogous future climates—‘climate connectivity’—and empirically test how this has changed in response to deforestation between 2000 and 2012. We find that over 62% of tropical forest area (~10 million km2) is already incapable of facilitating range shifts to analogous future climates. In just 12 years, continued deforestation has caused a loss of climate connectivity for over 27% of surviving tropical forest, with accelerating declines in connectivity as forest loss increased. On average, if species’ ranges shift as far down climate gradients as permitted by existing forest connectivity, by 2070 they would still experience 0.77 °C of warming under the least severe climate warming scenario and up to 2.6 °C warming for the most severe scenario. Limiting further forest loss and focusing the global restoration agenda towards creating climate corridors are global priorities for improving resilience of tropical forest biotas under climate change."
Fish die-offs are concurrent with thermal extremes in north temperate lakes,https://www.nature.com/articles/s41558-019-0520-y,nature_articles/images_2019/Fish die-offs are concurrent with thermal extremes in north temperate lakes.jpg,"Mass summertime fish die-offs across 359 Wisconsin lakes are attributed to high lake temperatures during periods of extreme heat, while infectious disease and winter conditions are shown to be poor predictors. Die-offs are projected to double by 2050 and quadruple by 2100 in north temperate lakes.","Aaron Till, Andrew L. Rypel, Samuel B. Fey",No publication date,Letter,"As environmental temperatures continue to rise and organisms experience novel and potentially lethal conditions1,2,3,4,5, the possibility of increased mass mortality events for animal populations appears likely1,6. Yet, due to die-off rarity and unpredictability, there have been few large-scale attempts to quantify the relationship between mass die-offs and local environmental temperatures. Here, we address this issue by analysing a database of 502 freshwater fish die-offs combined with lake-specific temperature profiles simulated for north temperate lake ecosystems. Die-offs driven by extreme summer conditions occurred disproportionately in lakes with warmer average surface temperatures and during periods of extreme heat. In contrast, we observed no relationships between current thermal extremes and die-offs attributed to infectious disease or winter environmental conditions. We forecast fish die-offs driven by summer environmental conditions to double by mid-century for north temperate lakes (2041–2059) and to increase more than fourfold by late century (2081–2099), particularly at southern latitudes. These results expose a direct link between novel temperature regimes and the increased probability of catastrophic ecological events in freshwater ecosystems."
Management for network diversity speeds evolutionary adaptation to climate change,https://www.nature.com/articles/s41558-019-0518-5,nature_articles/images_2019/Management for network diversity speeds evolutionary adaptation to climate change.jpg,This study uses spatially explicit simulations of a simple coral reef ecosystem to show that evolutionary responses to shifting environmental conditions fundamentally change effective conservation management strategies.,"Timothy E. Walsworth, Daniel E. Schindler, Malin L. Pinsky",No publication date,Letter,"Ecosystems around the world are reorganizing due to climate change1, motivating management responses to facilitate species persistence and maintain ecological functions. Spatial management actions are generally undertaken to relieve local stressors on populations and have recently been suggested as an approach to facilitate species range shifts, provide refugia and enhance resilience to climate change2,3. Efforts to identify which habitats to protect, however, typically assume that organisms do not evolve in response to shifting environmental conditions4,5despite growing evidence that rapid evolutionary responses occur under new selective regimes in the wild6,7. It is not clear whether conservation strategies would be different if evolutionary dynamics were considered during conservation planning. Here, we show that evolutionary responses fundamentally change recommendations for conservation actions. With spatially explicit simulations of a simple three-species coral reef ecosystem, we show that the preferred management strategies changed from those focusing on thermal refugia when evolutionary capacity was absent to those prioritizing trait and habitat diversity or high cover when adaptive evolution was possible. Prioritizing habitat diversity protects heat resistant populations and protects cooler refuges and the stepping stones between them. The protection of habitat heterogeneity and connectivity also produced substantially larger benefits outside reserves than refugia-based strategies, providing conservation planners an opportunity to facilitate adaptation to ongoing and unpredictable change."
Widespread increase of boreal summer dry season length over the Congo rainforest,https://www.nature.com/articles/s41558-019-0512-y,nature_articles/images_2019/Widespread increase of boreal summer dry season length over the Congo rainforest.jpg,"The length of the dry season over tropical forests is a determining factor of ecosystem health and drought risk. Hydroclimate and vegetation data show that dry season length has increased over the Congo rainforest since the 1980s, owing to both an earlier dry season onset and a delayed end.","Yan Jiang, Liming Zhou, Joanna Joiner",No publication date,Letter,"Dry season length strongly influences tropical rainforest vegetation and is largely determined by precipitation patterns1,2. Over the Amazon, the dry season length has increased since 1979 and severe short-term droughts have occurred3,4. However, similar changes have not been investigated for the world’s second largest rainforest, the Congo Basin, where long-term drying and large-scale declines in forest greenness and canopy water content were reported5. Here we present observational evidence for widespread increases in the boreal summer (June–August) dry season length over the Congo Basin since the 1980s, from both hydrological and ecological perspectives. We analysed both dry season onset and dry season end via multiple independent precipitation and satellite-derived vegetation datasets for the period 1979–2015. The dry season length increased by 6.4–10.4 days per decade in the period 1988–2013, primarily attributed to an earlier dry season onset and a delayed dry season end. The earlier dry season onset was caused by long-term droughts due to decreased rainfall in the pre-dry season (April–June). The delayed dry season end resulted from insufficiently replenished soil moisture, which postpones the start of the next wet season and hinders vegetation regrowth. If such changes continue, the enhanced water stress in a warming climate may affect the carbon cycle and alter the composition and structure of evergreen rainforest1,6."
Prospects for powering past coal,https://www.nature.com/articles/s41558-019-0509-6,nature_articles/images_2019/Prospects for powering past coal.jpg,"To limit warming, a rapid reduction in coal use is needed. Early retirement of coal power plants by members of the Powering Past Coal Alliance, which includes mainly wealthy countries that use little coal, would have a modest climate impact. Prospects for expanding the Alliance are examined.","Jessica Jewell, Vadim Vinichenko, Aleh Cherp",No publication date,Letter,"To keep global warming within 1.5 °C of pre-industrial levels, there needs to be a substantial decline in the use of coal power by 20301,2and in most scenarios, complete cessation by 20501,3. The members of the Powering Past Coal Alliance (PPCA), launched in 2017 at the UNFCCC Conference of the Parties, are committed to “phasing out existing unabated coal power generation and a moratorium on new coal power generation without operational carbon capture and storage”4. The alliance has been hailed as a ‘political watershed’5and a new ‘anti-fossil fuel norm’6. Here we estimate that the premature retirement of power plants pledged by PPCA members would cut emissions by 1.6 GtCO2, which is 150 times less than globally committed emissions from existing coal power plants. We also investigated the prospect of major coal consumers joining the PPCA by systematically comparing members to non-members. PPCA members extract and use less coal and have older power plants, but this alone does not fully explain their pledges to phase out coal power. The members of the alliance are also wealthier and have more transparent and independent governments. Thus, what sets them aside from major coal consumers, such as China and India, are both lower costs of coal phase-out and a higher capacity to bear these costs."
Arctic greening and bird nest predation risk across tundra ecotones,https://www.nature.com/articles/s41558-019-0514-9,nature_articles/images_2019/Arctic greening and bird nest predation risk across tundra ecotones.jpg,"Bird numbers are declining globally, with sharp decreases in alpine and Arctic regions. Increases in primary productivity in the Arctic (known as greening) are linked to increased nest predation, highlighting how changing climate conditions can affect food web dynamics.","Rolf A. Ims, John-Andre Henden, Jane U. Jepsen",No publication date,Letter,"Alarming global-scale declines of bird numbers are occurring under the changing climate1, and species belonging to alpine and Arctic tundra are particularly affected2,3. Increased nest predation appears to be involved4, but the mechanisms linking predation to climate change remain to be shown. Here we test the prediction from food web theory that increased primary productivity (greening of tundra) in a warming Arctic leads to a higher risk of nest predation in tundra ecosystems. By exploiting landscape-scale spatial heterogeneity in areas of primary productivity across alpine tundra ecotones and supplied with experimental nests in sub-Arctic Scandinavia, we found that predation risk indeed increased with primary productivity. The productivity-predation risk relation was independent of the simultaneous effects of rodent population dynamics and vegetation cover at nest sites. Predation risk also increased steeply with altitude, implying that species at the high-altitude end of the alpine tundra ecotones are particularly vulnerable. Our study contributes to an improved understanding of how climate change may affect Arctic and alpine ecosystems and threaten endemic biodiversity through a trophic cascade."
A simple model predicts how warming simplifies wild food webs,https://www.nature.com/articles/s41558-019-0513-x,nature_articles/images_2019/A simple model predicts how warming simplifies wild food webs.jpg,Observations of feeding interactions show that warming simplifies the structure of food webs in stream ecosystems. Simulations show that consumer diversity and changes in abundance drive this simplification and can reduce ecosystem stability.,"Eoin J. O’Gorman, Owen L. Petchey, Guy Woodward",No publication date,Letter,"Warming increases the metabolic demand of consumers1, strengthening their feeding interactions2. This could alter energy fluxes3,4,5and even amplify extinction rates within the food web6,7,8. Such effects could simplify the structure and dynamics of ecological networks9,10, although an empirical test in natural systems has been lacking. Here, we tested this hypothesis by characterizing around 50,000 directly observed feeding interactions across 14 naturally heated stream ecosystems11,12,13,14,15. We found that higher temperature simplified food-web structure and shortened the pathways of energy flux between consumers and resources. A simple allometric diet breadth model10,16predicted 68–82% of feeding interactions and the effects of warming on key food-web properties. We used model simulations to identify the underlying mechanism as a change in the relative diversity and abundance of consumers and their resources. This model shows how warming can reduce the stability of aquatic ecosystems by eroding the structural integrity of the food web. Given these fundamental drivers, such responses are expected to be manifested more broadly and could be predicted using our modelling framework and knowledge of how warming alters some routinely measured characteristics of organisms."
Shifting avian spatial regimes in a changing climate,https://www.nature.com/articles/s41558-019-0517-6,nature_articles/images_2019/Shifting avian spatial regimes in a changing climate.jpg,"Highly mobile taxa, like birds, occupy ecosystems that lack fixed boundaries, and tracking how these spatial regimes respond to environmental change is difficult. Avian route data show the spatial regimes of Great Plains bird communities have shifted poleward and reorganized over the past 46 years.","Caleb P. Roberts, Craig R. Allen, Dirac Twidwell",No publication date,Article,"In the present era of rapid global change, development of early warnings of ecological regime shifts is a major focus in ecology. Identifying and tracking shifts in spatial regimes is a new approach with potential to enhance understanding of ecological responses to global change. Here, we show strong directional non-stationarity of spatial regimes identified by avian community body mass data. We do this by tracking 46 years of avian spatial regime movement in the North American Great Plains. The northernmost spatial regime boundary moved >590 km northward, and the southernmost boundary moved >260 km northward. Tracking spatial regimes affords decadal planning horizons and moves beyond the predominately temporal early warnings of the past by providing spatiotemporally explicit detection of regime shifts in systems without fixed boundaries."
Shifts in tourists’ sentiments and climate risk perceptions following mass coral bleaching of the Great Barrier Reef,https://www.nature.com/articles/s41558-019-0504-y,nature_articles/images_2019/Shifts in tourists_ sentiments and climate risk perceptions following mass coral bleaching of the Great Barrier Reef.jpg,"Climate threats to iconic places may arouse public concern and protective sentiment. This study shows that mass coral bleaching influenced sentiments, threat perceptions and values associated with the Great Barrier Reef and climate change attitudes in Australian and international tourists.","Matthew I. Curnock, Nadine A. Marshall, Jeremy Goldberg",No publication date,Article,"Iconic places, including World Heritage areas, are symbolic and synonymous with national and cultural identities. Recognition of an existential threat to an icon may therefore arouse public concern and protective sentiment. Here we test this assumption by comparing sentiments, threat perceptions and values associated with the Great Barrier Reef and climate change attitudes among 4,681 Australian and international tourists visiting the Great Barrier Reef region before and after mass coral bleaching in 2016 and 2017. There was an increase in grief-related responses and decline in self-efficacy, which could inhibit individual action. However, there was also an increase in protective sentiments, ratings of place values and the proportion of respondents who viewed climate change as an immediate threat. These results suggest that imperilled icons have potential to mobilize public support around addressing the wider threat of climate change but that achieving and sustaining engagement will require a strategic approach to overcome self-efficacy barriers."
Amazonian tree species threatened by deforestation and climate change,https://www.nature.com/articles/s41558-019-0500-2,nature_articles/images_2019/Amazonian tree species threatened by deforestation and climate change.jpg,"The combined impacts of climate change and deforestation are estimated to reduce Amazon tree species richness by up to 58% by 2050, whilst deforestation alone may cause 19–36%, and climate change alone 31–37%.","Vitor H. F. Gomes, Ima C. G. Vieira, Hans ter Steege",No publication date,Article,"Deforestation is currently the major threat to Amazonian tree species but climate change may surpass it in just a few decades. Here, we show that climate and deforestation combined could cause a decline of up to 58% in Amazon tree species richness, whilst deforestation alone may cause 19–36% and climate change 31–37% by 2050. Quantification is achieved by overlaying species distribution models for current and future climate change scenarios with historical and projected deforestation. Species may lose an average of 65% of their original environmentally suitable area, and a total of 53% may be threatened according to IUCN Red List criteria; however, Amazonian protected area networks reduce these impacts. The worst-case combined scenario—assuming no substantial climate or deforestation policy progress—suggests that by 2050 the Amazonian lowland rainforest may be cut into two blocks: one continuous block with 53% of the original area and another severely fragmented block. This outlook urges rapid progress to zero deforestation, which would help to mitigate climate change and foster biodiversity conservation."
Strengthening tropical Pacific zonal sea surface temperature gradient consistent with rising greenhouse gases,https://www.nature.com/articles/s41558-019-0505-x,nature_articles/images_2019/Strengthening tropical Pacific zonal sea surface temperature gradient consistent with rising greenhouse gases.jpg,"Observations of the tropical Pacific exhibit an increasing zonal sea surface temperature gradient, while climate models predict the opposite. This study shows that an increased gradient is consistent with greenhouse gas warming, and that climate model discrepancies arise from cold tongue biases.","Richard Seager, Mark Cane, Honghai Zhang",No publication date,Letter,"As exemplified by El Niño, the tropical Pacific Ocean strongly influences regional climates and their variability worldwide1,2,3. It also regulates the rate of global temperature rise in response to rising GHGs4. The tropical Pacific Ocean response to rising GHGs impacts all of the world’s population. State-of-the-art climate models predict that rising GHGs reduce the west-to-east warm-to-cool sea surface temperature gradient across the equatorial Pacific5. In nature, however, the gradient has strengthened in recent decades as GHG concentrations have risen sharply5. This stark discrepancy between models and observations has troubled the climate research community for two decades. Here, by returning to the fundamental dynamics and thermodynamics of the tropical ocean–atmosphere system, and avoiding sources of model bias, we show that a parsimonious formulation of tropical Pacific dynamics yields a response that is consistent with observations and attributable to rising GHGs. We use the same dynamics to show that the erroneous warming in state-of-the-art models is a consequence of the cold bias of their equatorial cold tongues. The failure of state-of-the-art models to capture the correct response introduces critical error into their projections of climate change in the many regions sensitive to tropical Pacific sea surface temperatures."
Cloud microphysics and circulation anomalies control differences in future Greenland melt,https://www.nature.com/articles/s41558-019-0507-8,nature_articles/images_2019/Cloud microphysics and circulation anomalies control differences in future Greenland melt.jpg,"Greenland Ice Sheet melt is contributing to sea-level rise; however, uncertainties exist about its future contributions. A regional climate model shows that clouds are the primary cause of this uncertainty, with melt varying significantly depending on the cloud water phase and atmospheric circulation.","Stefan Hofer, Andrew J. Tedstone, Jonathan L. Bamber",No publication date,Letter,"Recently, the Greenland Ice Sheet (GrIS) has become the main source of barystatic sea-level rise1,2. The increase in the GrIS melt is linked to anticyclonic circulation anomalies, a reduction in cloud cover and enhanced warm-air advection3,4,5,6,7. The Climate Model Intercomparison Project fifth phase (CMIP5) General Circulation Models (GCMs) do not capture recent circulation dynamics; therefore, regional climate models (RCMs) driven by GCMs still show significant uncertainties in future GrIS sea-level contribution, even within one emission scenario5,8,9,10. Here, we use the RCM Modèle Atmosphèrique Règional to show that the modelled cloud water phase is the main source of disagreement among future GrIS melt projections. We show that, in the current climate, anticyclonic circulation results in more melting than under a neutral-circulation regime. However, we find that the GrIS longwave cloud radiative effect is extremely sensitive to the modelled cloud liquid-water path, which explains melt anomalies of +378 Gt yr–1(+1.04 mm yr–1global sea level equivalent) in a +2 °C-warmer climate with a neutral-circulation regime (equivalent to 21% more melt than under anticyclonic circulation). The discrepancies between modelled cloud properties within a high-emission scenario introduce larger uncertainties in projected melt volumes than the difference in melt between low- and high-emission scenarios11."
Setting and smashing extreme temperature records over the coming century,https://www.nature.com/articles/s41558-019-0498-5,nature_articles/images_2019/Setting and smashing extreme temperature records over the coming century.jpg,"Climate change is causing temperature records to be broken around the world with increased frequency. Under a business-as-usual scenario new records will be set every year for 58% of the world, whilst under heavy mitigation (RCP2.6) this would occur for 14% of the world.","Scott B. Power, François P. D. Delage",No publication date,Letter,"Changes in the intensity or frequency of extreme climate events can profoundly increase the disruption caused by climate change1,2,3,4. The more extreme these events, the greater the potential to push ecosystems and communities beyond their ability to cope3,5. The rate at which existing high temperature records have been broken has increased in response to rising global greenhouse gas emissions (GGHGEs)2,6,7,8, and the rate at which historical records are surpassed is projected to increase further over the coming century1,2,9,10. Here we examine future events that will be so extreme that they will not have been experienced previously. Record setting in 22 climate models11indicates that, by the end of the twenty-first century, under business-as-usual increases in GGHGEs (representative concentration pathway (RCP) 8.5 (ref.12)), high monthly mean temperature records will be set in approximately 58% of the world every year, and in 67% of least developed countries and 68% of small island developing states. These figures all drop to 14% under a scenario with much lower GHG concentrations (RCP2.6 (ref.12)). In any given year, the likelihood of ‘smashing’ at least one monthly record by more than 1.0 °C is much less likely under RCP2.6 than it is under RCP8.5 (1.1 versus 8.9%)."
Global assessment of primate vulnerability to extreme climatic events,https://www.nature.com/articles/s41558-019-0508-7,nature_articles/images_2019/Global assessment of primate vulnerability to extreme climatic events.jpg,"Non-human primates deliver ecological processes to tropical ecosystems. In this study, a trait-based approach is used to assess the vulnerability of 607 primate taxa to cyclones and droughts, extreme climatic events that are expected to increase or intensify in the coming decades.","Lyubing Zhang, Eric I. Ameca, Georgina M. Mace",No publication date,Article,"Climate-change-driven alterations in the extent and intensity of extreme weather events may have catastrophic consequences for primate populations. Using a trait-based approach, we assessed the vulnerability of the world’s 607 primate taxa to effects of cyclones and droughts—two types of extreme climatic events that are expected to increase and/or intensify in the future. We found that 16% of primate taxa are vulnerable to cyclones, particularly taxa in Madagascar; 22% are vulnerable to droughts, mainly taxa in the Malaysia Peninsula, North Borneo, Sumatra and tropical moist forests of West Africa. These findings will help with prioritization of primate conservation efforts. They indicate a need for increased efforts to investigate the context-specific mechanisms underpinning primates’ vulnerability to extreme climatic events."
Shifting habitats expose fishing communities to risk under climate change,https://www.nature.com/articles/s41558-019-0503-z,nature_articles/images_2019/Shifting habitats expose fishing communities to risk under climate change.jpg,Climate change is projected to directly impact fishing communities through changes to habitat for marine species. A socio-ecological approach is developed to assess fishing community exposure to climate change risk and applied to New England and Mid-Atlantic (USA) fishing communities.,"Lauren A. Rogers, Robert Griffin, Malin L. Pinsky",No publication date,Letter,"Climate change is expected to have a profound impact on the distribution, abundance and diversity of marine species globally1,2. These ecological impacts of climate change will affect human communities dependent on fisheries for livelihoods and well-being3. While methods for assessing the vulnerability of species to climate change are rapidly developing4and socio-ecological vulnerability assessments for fisheries are becoming available5, there has been less work devoted to understanding how impacts differ across fishing communities. We developed a linked socio-ecological approach to assess the exposure of fishing communities to risk from climate change, and present a case study of New England and Mid-Atlantic (USA) fishing communities. We found that the northern part of the study region was projected to gain suitable habitat and the southern part projected to lose suitable habitat for many species, but the exposure of fishing communities to risk was strongly dependent on both their spatial use of the ocean and their portfolio of species caught. A majority of fishing communities were projected to face declining future fishing opportunities unless they adapt, either through catching new species or fishing in new locations. By integrating climatic, ecological and socio-economic data at a scale relevant to fishing communities, this analysis identifies where strategies for adapting to the ecological impacts of climate change will be most needed."
Climate clubs and the macro-economic benefits of international cooperation on climate policy,https://www.nature.com/articles/s41558-019-0501-1,nature_articles/images_2019/Climate clubs and the macro-economic benefits of international cooperation on climate policy.jpg,Achieving the Paris Agreement goals may require complementary institutions such as climate clubs. Enhanced technological diffusion and the provision of low-cost climate finance are shown to support the creation of climate coalitions.,"Leonidas Paroussos, Antoine Mandel, Zoi Vrontisi",No publication date,Article,"The Paris agreement has provided a new framework for climate policy. Complementary forms of international collaboration, such as climate clubs, are probably necessary to foster and mainstream the process of gradual and voluntary increase in nationally determined contributions. We provide a quantitative macro-economic assessment of the costs and benefits that would be associated with different climate club architectures. We find that the key benefits that could structure the club are enhanced technological diffusion and the provision of low-cost climate finance, which reduce investment costs and also enables developing countries to take full advantage of technological diffusion. Although they face the highest absolute mitigation cost, China and India are the largest relative winners from club participation because the burden faced by these countries to finance their energy transition can be massively reduced following their participation in the club."
Resistance to ocean acidification in coral reef taxa is not gained by acclimatization,https://www.nature.com/articles/s41558-019-0486-9,nature_articles/images_2019/Resistance to ocean acidification in coral reef taxa is not gained by acclimatization.jpg,"Calcifying marine species are threatened by ocean acidification. A year-long study of calcifying fluid chemistry shows that reef species, both corals and calcifying macroalgal species, were not able to adapt to ocean acidification.","S. Comeau, C. E. Cornwall, M. T. McCulloch",No publication date,Article,"Ocean acidification (OA) is a major threat to coral reefs, which are built by calcareous species. However, long-term assessments of the impacts of OA are scarce, limiting the understanding of the capacity of corals and coralline algae to acclimatize to high partial pressure of carbon dioxide (\({p}_{\mathrm{CO}_{2}}\)) levels. Species-specific sensitivities to OA are influenced by its impacts on chemistry within the calcifying fluid (CF). Here, we investigate the capacity of multiple coral and calcifying macroalgal species to acclimatize to elevated\({p}_{\mathrm{CO}_{2}}\)by determining their chemistry in the CF during a year-long experiment. We found no evidence of acclimatization to elevated\({p}_{\mathrm{CO}_{2}}\)across any of the tested taxa. The effects of increasing seawater\({p}_{\mathrm{CO}_{2}}\)on the CF chemistry were rapid and persisted until the end of the experiment. Our results show that acclimatization of the CF chemistry does not occur within one year, which confirms the threat of OA for future reef accretion and ecological function."
Potential for low-cost carbon dioxide removal through tropical reforestation,https://www.nature.com/articles/s41558-019-0485-x,nature_articles/images_2019/Potential for low-cost carbon dioxide removal through tropical reforestation.jpg,"There is a growing need to find cost-effective options for greenhouse gas abatement. In this study, spatially disaggregated marginal abatement cost curves are developed to facilitate economic appraisal of tropical reforestation.","Jonah Busch, Jens Engelmann, Priya Shyamsundar",No publication date,Letter,"Achieving the 1.5–2.0 °C temperature targets of the Paris climate agreement requires not only reducing emissions of greenhouse gases (GHGs) but also increasing removals of GHGs from the atmosphere1,2. Reforestation is a potentially large-scale method for removing CO2and storing it in the biomass and soils of ecosystems3,4,5,6,7,8, yet its cost per tonne remains uncertain6,9. Here, we produce spatially disaggregated marginal abatement cost curves for tropical reforestation by simulating the effects of payments for increased CO2removals on land-cover change in 90 countries. We estimate that removals from tropical reforestation between 2020–2050 could be increased by 5.7 GtCO2(5.6%) at a carbon price of US $20 CO2–1, or by 15.1 GtCO2(14.8%) at US$50 tCO2–1. Ten countries comprise 55% of potential low-cost abatement from tropical reforestation. Avoided deforestation offers 7.2–9.6 times as much potential low-cost abatement as reforestation overall (55.1 GtCO2at US$20 tCO2–1or 108.3 GtCO2at US$50 tCO2–1), but reforestation offers more potential low-cost abatement than avoided deforestation at US$20 tCO2–1in 21 countries, 17 of which are in Africa."
The social cost of lobbying over climate policy,https://www.nature.com/articles/s41558-019-0489-6,nature_articles/images_2019/The social cost of lobbying over climate policy.jpg,"Political interests play a key role in the passage of climate policy. This study quantifies that political lobbying reduced the probability of enacting the Waxman–Markey bill in the United States by 13 percentage points, representing US$60 billion in expected climate damages.","Kyle C. Meng, Ashwin Rode",No publication date,Article,"Domestic political processes shape climate policy. In particular, there is increasing concern about the role of political lobbying over climate policy. This paper examines how lobbying spending on the Waxman–Markey bill, the most prominent and promising United States climate regulation so far, altered its likelihood of being implemented. We combine data from comprehensive United States lobbying records with an empirical method for forecasting the policy’s effect on the value of publicly listed firms. Our statistical analysis suggests that lobbying by firms expecting losses from the policy was more effective than lobbying by firms expecting gains. Interpreting this finding through a game-theoretic model, we calculate that lobbying lowered the probability of enacting the Waxman–Markey bill by 13 percentage points, representing an expected social cost of US$60 billion (in 2018 US dollars). Our findings also suggest how future climate policy proposals can be designed to be more robust to political opposition."
14C evidence that millennial and fast-cycling soil carbon are equally sensitive to warming,https://www.nature.com/articles/s41558-019-0468-y,nature_articles/images_2019/14C evidence that millennial and fast-cycling soil carbon are equally sensitive to warming.jpg,"Natural abundance radiocarbon is used to evaluate temperature sensitivities across Arctic soil carbon pools from Utqiaġvik, Alaska. Temperature sensitivity was consistent across pools irrespective of native decomposition rate.","Lydia J. S. Vaughn, Margaret S. Torn",No publication date,Letter,"The Arctic is expected to shift from a sink to a source of atmospheric CO2this century due to climate-induced increases in soil carbon mineralization1. The magnitude of this effect remains uncertain, largely because temperature sensitivities of organic matter decomposition2,3and the distribution of these temperature sensitivities across soil carbon pools4are not well understood. Here, a new analytical method with natural abundance radiocarbon was used to evaluate temperature sensitivities across soil carbon pools. With soils from Utqiaġvik (formerly Barrow), Alaska, an incubation experiment was used to evaluate soil carbon age and decomposability, disentangle the effects of temperature and substrate depletion on carbon mineralization, and compare temperature sensitivities of fast-cycling and slow-cycling carbon. Old, historically stable carbon was shown to be vulnerable to decomposition under warming. Using radiocarbon to differentiate between slow-cycling and fast-cycling carbon, temperature sensitivity was found to be invariant among pools, with aQ10of ~2 irrespective of native decomposition rate. These findings suggest that mechanisms other than chemical recalcitrance mediate the effect of warming on soil carbon mineralization."
Nudging out support for a carbon tax,https://www.nature.com/articles/s41558-019-0474-0,nature_articles/images_2019/Nudging out support for a carbon tax.jpg,"Behavioural interventions aimed at curbing carbon emissions are inexpensive and easy to implement but can offer the false promise of a quick fix. Across six experiments, the authors show that exposure to a green energy nudge diminishes support for carbon taxes.","David Hagmann, Emily H Ho, George Loewenstein",No publication date,Article,"A carbon tax is widely accepted as the most effective policy for curbing carbon emissions but is controversial because it imposes costs on consumers. An alternative, ‘nudge,’ approach promises smaller benefits but with much lower costs. However, nudges aimed at reducing carbon emissions could have a pernicious indirect effect if they offer the promise of a ‘quick fix’ and thereby undermine support for policies of greater impact. Across six experiments, including one conducted with individuals involved in policymaking, we show that introducing a green energy default nudge diminishes support for a carbon tax. We propose that nudges decrease support for substantive policies by providing false hope that problems can be tackled without imposing considerable costs. Consistent with this account, we show that by minimizing the perceived economic cost of the tax and disclosing the small impact of the nudge, eliminates crowding-out without diminishing support for the nudge."
Children can foster climate change concern among their parents,https://www.nature.com/articles/s41558-019-0463-3,nature_articles/images_2019/Children can foster climate change concern among their parents.jpg,Public concern about climate change is difficult to motivate. This study finds an increase in climate change concern among parents after their middle school-aged children participated in a climate change school curriculum.,"Danielle F. Lawson, Kathryn T. Stevenson, Erin Seekamp",No publication date,Letter,"The collective action that is required to mitigate and adapt to climate change is extremely difficult to achieve, largely due to socio-ideological biases that perpetuate polarization over climate change1,2. Because climate change perceptions in children seem less susceptible to the influence of worldview or political context3, it may be possible for them to inspire adults towards higher levels of climate concern, and in turn, collective action4. Child-to-parent intergenerational learning—that is, the transfer of knowledge, attitudes or behaviours from children to parents5—may be a promising pathway to overcoming socio-ideological barriers to climate concern5. Here we present an experimental evaluation of an educational intervention designed to build climate change concern among parents indirectly through their middle school-aged children in North Carolina, USA. Parents of children in the treatment group expressed higher levels of climate change concern than parents in the control group. The effects were strongest among male parents and conservative parents, who, consistent with previous research1, displayed the lowest levels of climate concern before the intervention. Daughters appeared to be especially effective in influencing parents. Our results suggest that intergenerational learning may overcome barriers to building climate concern."
Tropical influence on the North Pacific Oscillation drives winter extremes in North America,https://www.nature.com/articles/s41558-019-0461-5,nature_articles/images_2019/Tropical influence on the North Pacific Oscillation drives winter extremes in North America.jpg,"Interdecadal modulations in the North Pacific Oscillation (NPO) influence North American winter temperatures. An eastward shift of the NPO in recent decades has increased its influence, resulting in more extremes, depending on the NPO phase.","Mi-Kyung Sung, Hye-Young Jang, Changhyun Yoo",No publication date,Article,"Since the turn of the twenty-first century, North America has experienced a number of record-breaking warm and cold winters. Thus, determining what causes these extremes is of great interest. Here we show that an eastward shift of the North Pacific Oscillation (NPO) in recent decades has caused its flip in phases to have more influence in causing abnormal warming and cooling over North America. Observations and climate models reveal the zonal displacement on an interdecadal timescale, and it is largely attributable to a Rossby wave response to the La Niña-like mean state of the tropical Pacific. This tropical influence affects the atmospheric mean baroclinicity over the extratropical North Pacific, which regulates the rate of available potential energy conversion that feeds the NPO. These results suggest that, as long as the NPO remains in the east, North America may continue to experience prolonged winter extremes."
